sales,region,date
1239.0,south,2021-02-07 00:00:00
1248.0,east,2021-02-07 00:00:00
1206.0,west,2021-02-07 00:00:00
1437.0,north,2021-02-08 00:00:00
1407.0,south,2021-02-08 00:00:00
1251.0,east,2021-02-08 00:00:00
1350.0,west,2021-02-08 00:00:00
1227.0,north,2021-02-09 00:00:00
1407.0,south,2021-02-09 00:00:00
1473.0,east,2021-02-09 00:00:00
1356.0,west,2021-02-09 00:00:00
1278.0,north,2021-02-10 00:00:00
1221.0,south,2021-02-10 00:00:00
1227.0,east,2021-02-10 00:00:00
1287.0,west,2021-02-10 00:00:00
1392.0,north,2021-02-11 00:00:00
1410.0,south,2021-02-11 00:00:00
1251.0,east,2021-02-11 00:00:00
1296.0,west,2021-02-11 00:00:00
1425.0,north,2021-02-12 00:00:00
1338.0,south,2021-02-12 00:00:00
1338.0,east,2021-02-12 00:00:00
1278.0,west,2021-02-12 00:00:00
1455.0,north,2021-02-13 00:00:00
1479.0,south,2021-02-13 00:00:00
1263.0,east,2021-02-13 00:00:00
1491.0,west,2021-02-13 00:00:00
1404.0,north,2021-02-14 00:00:00
1344.0,south,2021-02-14 00:00:00
1371.0,east,2021-02-14 00:00:00
1425.0,west,2021-02-14 00:00:00
1266.0,north,2021-02-15 00:00:00
1395.0,south,2021-02-15 00:00:00
1359.0,east,2021-02-15 00:00:00
1305.0,west,2021-02-15 00:00:00
1377.0,north,2021-02-16 00:00:00
1350.0,south,2021-02-16 00:00:00
1308.0,east,2021-02-16 00:00:00
1479.0,west,2021-02-16 00:00:00
1428.0,north,2021-02-17 00:00:00
1278.0,south,2021-02-17 00:00:00
1410.0,east,2021-02-17 00:00:00
1482.0,west,2021-02-17 00:00:00
1203.0,north,2021-02-18 00:00:00
1275.0,south,2021-02-18 00:00:00
1488.0,east,2021-02-18 00:00:00
1344.0,west,2021-02-18 00:00:00
1275.0,north,2021-02-19 00:00:00
1455.0,south,2021-02-19 00:00:00
1230.0,east,2021-02-19 00:00:00
1227.0,west,2021-02-19 00:00:00
1356.0,north,2021-02-20 00:00:00
1263.0,south,2021-02-20 00:00:00
1452.0,east,2021-02-20 00:00:00
1440.0,west,2021-02-20 00:00:00
1407.0,north,2021-02-21 00:00:00
1224.0,south,2021-02-21 00:00:00
1302.0,east,2021-02-21 00:00:00
1467.0,west,2021-02-21 00:00:00
1287.0,north,2021-02-22 00:00:00
1230.0,south,2021-02-22 00:00:00
1320.0,east,2021-02-22 00:00:00
1284.0,west,2021-02-22 00:00:00
1494.0,north,2021-02-23 00:00:00
1422.0,south,2021-02-23 00:00:00
1233.0,east,2021-02-23 00:00:00
1428.0,west,2021-02-23 00:00:00
1398.0,north,2021-02-24 00:00:00
1452.0,south,2021-02-24 00:00:00
1341.0,east,2021-02-24 00:00:00
1227.0,west,2021-02-24 00:00:00
1323.0,north,2021-02-25 00:00:00
1239.0,south,2021-02-25 00:00:00
1380.0,east,2021-02-25 00:00:00
1221.0,west,2021-02-25 00:00:00
1473.0,north,2021-02-26 00:00:00
1410.0,south,2021-02-26 00:00:00
1362.0,east,2021-02-26 00:00:00
1389.0,west,2021-02-26 00:00:00
1200.0,north,2021-02-27 00:00:00
1383.0,south,2021-02-27 00:00:00
1290.0,east,2021-02-27 00:00:00
1383.0,west,2021-02-27 00:00:00
1287.0,north,2021-02-28 00:00:00
1293.0,south,2021-02-28 00:00:00
1374.0,east,2021-02-28 00:00:00
1293.0,west,2021-02-28 00:00:00
1416.0,north,2021-03-01 00:00:00
1458.0,south,2021-03-01 00:00:00
1311.0,east,2021-03-01 00:00:00
1347.0,west,2021-03-01 00:00:00
1422.0,north,2021-03-02 00:00:00
1380.0,south,2021-03-02 00:00:00
1329.0,east,2021-03-02 00:00:00
1335.0,west,2021-03-02 00:00:00
1443.0,north,2021-03-03 00:00:00
1200.0,south,2021-03-03 00:00:00
1215.0,east,2021-03-03 00:00:00
1428.0,west,2021-03-03 00:00:00
1434.0,north,2021-03-04 00:00:00
1401.0,south,2021-03-04 00:00:00
1323.0,east,2021-03-04 00:00:00
1221.0,west,2021-03-04 00:00:00
1248.0,north,2021-03-05 00:00:00
1404.0,south,2021-03-05 00:00:00
1227.0,east,2021-03-05 00:00:00
1203.0,west,2021-03-05 00:00:00
1245.0,north,2021-03-06 00:00:00
1314.0,south,2021-03-06 00:00:00
1383.0,east,2021-03-06 00:00:00
1314.0,west,2021-03-06 00:00:00
1332.0,north,2021-03-07 00:00:00
1215.0,south,2021-03-07 00:00:00
1410.0,east,2021-03-07 00:00:00
1455.0,west,2021-03-07 00:00:00
1302.0,north,2021-03-08 00:00:00
1257.0,south,2021-03-08 00:00:00
1485.0,east,2021-03-08 00:00:00
1437.0,west,2021-03-08 00:00:00
1428.0,north,2021-03-09 00:00:00
1200.0,south,2021-03-09 00:00:00
1308.0,east,2021-03-09 00:00:00
1419.0,west,2021-03-09 00:00:00
1428.0,north,2021-03-10 00:00:00
1392.0,south,2021-03-10 00:00:00
1203.0,east,2021-03-10 00:00:00
1362.0,west,2021-03-10 00:00:00
1203.0,north,2021-03-11 00:00:00
1446.0,south,2021-03-11 00:00:00
1239.0,east,2021-03-11 00:00:00
1302.0,west,2021-03-11 00:00:00
1305.0,north,2021-03-12 00:00:00
1386.0,south,2021-03-12 00:00:00
1494.0,east,2021-03-12 00:00:00
1440.0,west,2021-03-12 00:00:00
1239.0,north,2021-03-13 00:00:00
1299.0,south,2021-03-13 00:00:00
1383.0,east,2021-03-13 00:00:00
1260.0,west,2021-03-13 00:00:00
1347.0,north,2021-03-14 00:00:00
1419.0,south,2021-03-14 00:00:00
1380.0,east,2021-03-14 00:00:00
1404.0,west,2021-03-14 00:00:00
1398.0,north,2021-03-15 00:00:00
1467.0,south,2021-03-15 00:00:00
1434.0,east,2021-03-15 00:00:00
1326.0,west,2021-03-15 00:00:00
1419.0,north,2021-03-16 00:00:00
1500.0,south,2021-03-16 00:00:00
1341.0,east,2021-03-16 00:00:00
1488.0,west,2021-03-16 00:00:00
1239.0,north,2021-03-17 00:00:00
1395.0,south,2021-03-17 00:00:00
1488.0,east,2021-03-17 00:00:00
1359.0,west,2021-03-17 00:00:00
1464.0,north,2021-03-18 00:00:00
1212.0,south,2021-03-18 00:00:00
1269.0,east,2021-03-18 00:00:00
1245.0,west,2021-03-18 00:00:00
1221.0,north,2021-03-19 00:00:00
1497.0,south,2021-03-19 00:00:00
1404.0,east,2021-03-19 00:00:00
1332.0,west,2021-03-19 00:00:00
1428.0,north,2021-03-20 00:00:00
1416.0,south,2021-03-20 00:00:00
1395.0,east,2021-03-20 00:00:00
1404.0,west,2021-03-20 00:00:00
1380.0,north,2021-03-21 00:00:00
1218.0,south,2021-03-21 00:00:00
1266.0,east,2021-03-21 00:00:00
1494.0,west,2021-03-21 00:00:00
1452.0,north,2021-03-22 00:00:00
1218.0,south,2021-03-22 00:00:00
1470.0,east,2021-03-22 00:00:00
1389.0,west,2021-03-22 00:00:00
1482.0,north,2021-03-23 00:00:00
1344.0,south,2021-03-23 00:00:00
1293.0,east,2021-03-23 00:00:00
1203.0,west,2021-03-23 00:00:00
1203.0,north,2021-03-24 00:00:00
1245.0,south,2021-03-24 00:00:00
1248.0,east,2021-03-24 00:00:00
1437.0,west,2021-03-24 00:00:00
1461.0,north,2021-03-25 00:00:00
1233.0,south,2021-03-25 00:00:00
1278.0,east,2021-03-25 00:00:00
1419.0,west,2021-03-25 00:00:00
1392.0,north,2021-03-26 00:00:00
1395.0,south,2021-03-26 00:00:00
1326.0,east,2021-03-26 00:00:00
1335.0,west,2021-03-26 00:00:00
1479.0,north,2021-03-27 00:00:00
1305.0,south,2021-03-27 00:00:00
1287.0,east,2021-03-27 00:00:00
1251.0,west,2021-03-27 00:00:00
1386.0,north,2021-03-28 00:00:00
1242.0,south,2021-03-28 00:00:00
1413.0,east,2021-03-28 00:00:00
1446.0,west,2021-03-28 00:00:00
1485.0,north,2021-03-29 00:00:00
1203.0,south,2021-03-29 00:00:00
1215.0,east,2021-03-29 00:00:00
1359.0,west,2021-03-29 00:00:00
1254.0,north,2021-03-30 00:00:00
1434.0,south,2021-03-30 00:00:00
1446.0,east,2021-03-30 00:00:00
1221.0,west,2021-03-30 00:00:00
1485.0,north,2021-03-31 00:00:00
1281.0,south,2021-03-31 00:00:00
1464.0,east,2021-03-31 00:00:00
1263.0,west,2021-03-31 00:00:00
1443.0,north,2021-04-01 00:00:00
1200.0,south,2021-04-01 00:00:00
1488.0,east,2021-04-01 00:00:00
1497.0,west,2021-04-01 00:00:00
1356.0,north,2021-04-02 00:00:00
1260.0,south,2021-04-02 00:00:00
1488.0,east,2021-04-02 00:00:00
1395.0,west,2021-04-02 00:00:00
1407.0,north,2021-04-03 00:00:00
1203.0,south,2021-04-03 00:00:00
1305.0,east,2021-04-03 00:00:00
1398.0,west,2021-04-03 00:00:00
1488.0,north,2021-04-04 00:00:00
1473.0,south,2021-04-04 00:00:00
1299.0,east,2021-04-04 00:00:00
1413.0,west,2021-04-04 00:00:00
1362.0,north,2021-04-05 00:00:00
1449.0,south,2021-04-05 00:00:00
1290.0,east,2021-04-05 00:00:00
1329.0,west,2021-04-05 00:00:00
1464.0,north,2021-04-06 00:00:00
1461.0,south,2021-04-06 00:00:00
1353.0,east,2021-04-06 00:00:00
1356.0,west,2021-04-06 00:00:00
1212.0,north,2021-04-07 00:00:00
1275.0,south,2021-04-07 00:00:00
1272.0,east,2021-04-07 00:00:00
1242.0,west,2021-04-07 00:00:00
1281.0,north,2021-04-08 00:00:00
1230.0,south,2021-04-08 00:00:00
1440.0,east,2021-04-08 00:00:00
1224.0,west,2021-04-08 00:00:00
1359.0,north,2021-04-09 00:00:00
1404.0,south,2021-04-09 00:00:00
1347.0,east,2021-04-09 00:00:00
1470.0,west,2021-04-09 00:00:00
1431.0,north,2021-04-10 00:00:00
1353.0,south,2021-04-10 00:00:00
1239.0,east,2021-04-10 00:00:00
1377.0,west,2021-04-10 00:00:00
1449.0,north,2021-04-11 00:00:00
1413.0,south,2021-04-11 00:00:00
1455.0,east,2021-04-11 00:00:00
1290.0,west,2021-04-11 00:00:00
1371.0,north,2021-04-12 00:00:00
1389.0,south,2021-04-12 00:00:00
1248.0,east,2021-04-12 00:00:00
1383.0,west,2021-04-12 00:00:00
1269.0,north,2021-04-13 00:00:00
1428.0,south,2021-04-13 00:00:00
1317.0,east,2021-04-13 00:00:00
1395.0,west,2021-04-13 00:00:00
1227.0,north,2021-04-14 00:00:00
1422.0,south,2021-04-14 00:00:00
1491.0,east,2021-04-14 00:00:00
1251.0,west,2021-04-14 00:00:00
1311.0,north,2021-04-15 00:00:00
1365.0,south,2021-04-15 00:00:00
1230.0,east,2021-04-15 00:00:00
1392.0,west,2021-04-15 00:00:00
1401.0,north,2021-04-16 00:00:00
1449.0,south,2021-04-16 00:00:00
1269.0,east,2021-04-16 00:00:00
1428.0,west,2021-04-16 00:00:00
1425.0,north,2021-04-17 00:00:00
1350.0,south,2021-04-17 00:00:00
1449.0,east,2021-04-17 00:00:00
1437.0,west,2021-04-17 00:00:00
1203.0,north,2021-04-18 00:00:00
1329.0,south,2021-04-18 00:00:00
1443.0,east,2021-04-18 00:00:00
1359.0,west,2021-04-18 00:00:00
1296.0,north,2021-04-19 00:00:00
1269.0,south,2021-04-19 00:00:00
1305.0,east,2021-04-19 00:00:00
1452.0,west,2021-04-19 00:00:00
1374.0,north,2021-04-20 00:00:00
1269.0,south,2021-04-20 00:00:00
1266.0,east,2021-04-20 00:00:00
1437.0,west,2021-04-20 00:00:00
1440.0,north,2021-04-21 00:00:00
1317.0,south,2021-04-21 00:00:00
1257.0,east,2021-04-21 00:00:00
1398.0,west,2021-04-21 00:00:00
1341.0,north,2021-04-22 00:00:00
1317.0,south,2021-04-22 00:00:00
1488.0,east,2021-04-22 00:00:00
1362.0,west,2021-04-22 00:00:00
1368.0,north,2021-04-23 00:00:00
1239.0,south,2021-04-23 00:00:00
1239.0,east,2021-04-23 00:00:00
1356.0,west,2021-04-23 00:00:00
1464.0,north,2021-04-24 00:00:00
1278.0,south,2021-04-24 00:00:00
1407.0,east,2021-04-24 00:00:00
1212.0,west,2021-04-24 00:00:00
1365.0,north,2021-04-25 00:00:00
1425.0,south,2021-04-25 00:00:00
1404.0,east,2021-04-25 00:00:00
1380.0,west,2021-04-25 00:00:00
1356.0,north,2021-04-26 00:00:00
1377.0,south,2021-04-26 00:00:00
1377.0,east,2021-04-26 00:00:00
1269.0,west,2021-04-26 00:00:00
1257.0,north,2021-04-27 00:00:00
1206.0,south,2021-04-27 00:00:00
1347.0,east,2021-04-27 00:00:00
1347.0,west,2021-04-27 00:00:00
1431.0,north,2021-04-28 00:00:00
1338.0,south,2021-04-28 00:00:00
1371.0,east,2021-04-28 00:00:00
1269.0,west,2021-04-28 00:00:00
1290.0,north,2021-04-29 00:00:00
1239.0,south,2021-04-29 00:00:00
1266.0,east,2021-04-29 00:00:00
1305.0,west,2021-04-29 00:00:00
1392.0,north,2021-04-30 00:00:00
1461.0,south,2021-04-30 00:00:00
1230.0,east,2021-04-30 00:00:00
1299.0,west,2021-04-30 00:00:00
1476.0,north,2021-05-01 00:00:00
1299.0,south,2021-05-01 00:00:00
1266.0,east,2021-05-01 00:00:00
1392.0,west,2021-05-01 00:00:00
1383.0,north,2021-05-02 00:00:00
1287.0,south,2021-05-02 00:00:00
1476.0,east,2021-05-02 00:00:00
1356.0,west,2021-05-02 00:00:00
1413.0,north,2021-05-03 00:00:00
1242.0,south,2021-05-03 00:00:00
1473.0,east,2021-05-03 00:00:00
1254.0,west,2021-05-03 00:00:00
1362.0,north,2021-05-04 00:00:00
1455.0,south,2021-05-04 00:00:00
1449.0,east,2021-05-04 00:00:00
1239.0,west,2021-05-04 00:00:00
1389.0,north,2021-05-05 00:00:00
1272.0,south,2021-05-05 00:00:00
1398.0,east,2021-05-05 00:00:00
1377.0,west,2021-05-05 00:00:00
1272.0,north,2021-05-06 00:00:00
1230.0,south,2021-05-06 00:00:00
1284.0,east,2021-05-06 00:00:00
1338.0,west,2021-05-06 00:00:00
1254.0,north,2021-05-07 00:00:00
1401.0,south,2021-05-07 00:00:00
1275.0,east,2021-05-07 00:00:00
1428.0,west,2021-05-07 00:00:00
1254.0,north,2021-05-08 00:00:00
1494.0,south,2021-05-08 00:00:00
1320.0,east,2021-05-08 00:00:00
1227.0,west,2021-05-08 00:00:00
1284.0,north,2021-05-09 00:00:00
1269.0,south,2021-05-09 00:00:00
1227.0,east,2021-05-09 00:00:00
1431.0,west,2021-05-09 00:00:00
1350.0,north,2021-05-10 00:00:00
1395.0,south,2021-05-10 00:00:00
1395.0,east,2021-05-10 00:00:00
1440.0,west,2021-05-10 00:00:00
1272.0,north,2021-05-11 00:00:00
1299.0,south,2021-05-11 00:00:00
1305.0,east,2021-05-11 00:00:00
1314.0,west,2021-05-11 00:00:00
1293.0,north,2021-05-12 00:00:00
1395.0,south,2021-05-12 00:00:00
1215.0,east,2021-05-12 00:00:00
1473.0,west,2021-05-12 00:00:00
1398.0,north,2021-05-13 00:00:00
1326.0,south,2021-05-13 00:00:00
1206.0,east,2021-05-13 00:00:00
1392.0,west,2021-05-13 00:00:00
1281.0,north,2021-05-14 00:00:00
1500.0,south,2021-05-14 00:00:00
1284.0,east,2021-05-14 00:00:00
1314.0,west,2021-05-14 00:00:00
1344.0,north,2021-05-15 00:00:00
1308.0,south,2021-05-15 00:00:00
1212.0,east,2021-05-15 00:00:00
1434.0,west,2021-05-15 00:00:00
1425.0,north,2021-05-16 00:00:00
1230.0,south,2021-05-16 00:00:00
1248.0,east,2021-05-16 00:00:00
1233.0,west,2021-05-16 00:00:00
1212.0,north,2021-05-17 00:00:00
1482.0,south,2021-05-17 00:00:00
1332.0,east,2021-05-17 00:00:00
1353.0,west,2021-05-17 00:00:00
1311.0,north,2021-05-18 00:00:00
1473.0,south,2021-05-18 00:00:00
1362.0,east,2021-05-18 00:00:00
1449.0,west,2021-05-18 00:00:00
1440.0,north,2021-05-19 00:00:00
1380.0,south,2021-05-19 00:00:00
1305.0,east,2021-05-19 00:00:00
1212.0,west,2021-05-19 00:00:00
1317.0,north,2021-05-20 00:00:00
1230.0,south,2021-05-20 00:00:00
1233.0,east,2021-05-20 00:00:00
1380.0,west,2021-05-20 00:00:00
1488.0,north,2021-05-21 00:00:00
1344.0,south,2021-05-21 00:00:00
1215.0,east,2021-05-21 00:00:00
1488.0,west,2021-05-21 00:00:00
1458.0,north,2021-05-22 00:00:00
1260.0,south,2021-05-22 00:00:00
1452.0,east,2021-05-22 00:00:00
1446.0,west,2021-05-22 00:00:00
1293.0,north,2021-05-23 00:00:00
1407.0,south,2021-05-23 00:00:00
1227.0,east,2021-05-23 00:00:00
1344.0,west,2021-05-23 00:00:00
1434.0,north,2021-05-24 00:00:00
1326.0,south,2021-05-24 00:00:00
1263.0,east,2021-05-24 00:00:00
1245.0,west,2021-05-24 00:00:00
1212.0,north,2021-05-25 00:00:00
1263.0,south,2021-05-25 00:00:00
1377.0,east,2021-05-25 00:00:00
1203.0,west,2021-05-25 00:00:00
1485.0,north,2021-05-26 00:00:00
1326.0,south,2021-05-26 00:00:00
1224.0,east,2021-05-26 00:00:00
1251.0,west,2021-05-26 00:00:00
1248.0,north,2021-05-27 00:00:00
1356.0,south,2021-05-27 00:00:00
1407.0,east,2021-05-27 00:00:00
1296.0,west,2021-05-27 00:00:00
1323.0,north,2021-05-28 00:00:00
1233.0,south,2021-05-28 00:00:00
1368.0,east,2021-05-28 00:00:00
1323.0,west,2021-05-28 00:00:00
1290.0,north,2021-05-29 00:00:00
1470.0,south,2021-05-29 00:00:00
1203.0,east,2021-05-29 00:00:00
1269.0,west,2021-05-29 00:00:00
1428.0,north,2021-05-30 00:00:00
1335.0,south,2021-05-30 00:00:00
1491.0,east,2021-05-30 00:00:00
1386.0,west,2021-05-30 00:00:00
1437.0,north,2021-05-31 00:00:00
1257.0,south,2021-05-31 00:00:00
1332.0,east,2021-05-31 00:00:00
1278.0,west,2021-05-31 00:00:00
1284.0,north,2021-06-01 00:00:00
1470.0,south,2021-06-01 00:00:00
1233.0,east,2021-06-01 00:00:00
1329.0,west,2021-06-01 00:00:00
1209.0,north,2021-06-02 00:00:00
1410.0,south,2021-06-02 00:00:00
1203.0,east,2021-06-02 00:00:00
1209.0,west,2021-06-02 00:00:00
1425.0,north,2021-06-03 00:00:00
1215.0,south,2021-06-03 00:00:00
1425.0,east,2021-06-03 00:00:00
1380.0,west,2021-06-03 00:00:00
1443.0,north,2021-06-04 00:00:00
1281.0,south,2021-06-04 00:00:00
1389.0,east,2021-06-04 00:00:00
1380.0,west,2021-06-04 00:00:00
1455.0,north,2021-06-05 00:00:00
1440.0,south,2021-06-05 00:00:00
1347.0,east,2021-06-05 00:00:00
1251.0,west,2021-06-05 00:00:00
1212.0,north,2021-06-06 00:00:00
1314.0,south,2021-06-06 00:00:00
1470.0,east,2021-06-06 00:00:00
1347.0,west,2021-06-06 00:00:00
1434.0,north,2021-06-07 00:00:00
1212.0,south,2021-06-07 00:00:00
1416.0,east,2021-06-07 00:00:00
1242.0,west,2021-06-07 00:00:00
1374.0,north,2021-06-08 00:00:00
1221.0,south,2021-06-08 00:00:00
1470.0,east,2021-06-08 00:00:00
1272.0,west,2021-06-08 00:00:00
1488.0,north,2021-06-09 00:00:00
1500.0,south,2021-06-09 00:00:00
1419.0,east,2021-06-09 00:00:00
1398.0,west,2021-06-09 00:00:00
1368.0,north,2021-06-10 00:00:00
1209.0,south,2021-06-10 00:00:00
1500.0,east,2021-06-10 00:00:00
1443.0,west,2021-06-10 00:00:00
1431.0,north,2021-06-11 00:00:00
1254.0,south,2021-06-11 00:00:00
1380.0,east,2021-06-11 00:00:00
1410.0,west,2021-06-11 00:00:00
1257.0,north,2021-06-12 00:00:00
1425.0,south,2021-06-12 00:00:00
1362.0,east,2021-06-12 00:00:00
1419.0,west,2021-06-12 00:00:00
1323.0,north,2021-06-13 00:00:00
1356.0,south,2021-06-13 00:00:00
1281.0,east,2021-06-13 00:00:00
1368.0,west,2021-06-13 00:00:00
1491.0,north,2021-06-14 00:00:00
1215.0,south,2021-06-14 00:00:00
1476.0,east,2021-06-14 00:00:00
1371.0,west,2021-06-14 00:00:00
1254.0,north,2021-06-15 00:00:00
1245.0,south,2021-06-15 00:00:00
1275.0,east,2021-06-15 00:00:00
1251.0,west,2021-06-15 00:00:00
1446.0,north,2021-06-16 00:00:00
1359.0,south,2021-06-16 00:00:00
1287.0,east,2021-06-16 00:00:00
1392.0,west,2021-06-16 00:00:00
1356.0,north,2021-06-17 00:00:00
1476.0,south,2021-06-17 00:00:00
1236.0,east,2021-06-17 00:00:00
1272.0,west,2021-06-17 00:00:00
1395.0,north,2021-06-18 00:00:00
1365.0,south,2021-06-18 00:00:00
1371.0,east,2021-06-18 00:00:00
1290.0,west,2021-06-18 00:00:00
1296.0,north,2021-06-19 00:00:00
1212.0,south,2021-06-19 00:00:00
1458.0,east,2021-06-19 00:00:00
1215.0,west,2021-06-19 00:00:00
1368.0,north,2021-06-20 00:00:00
1455.0,south,2021-06-20 00:00:00
1338.0,east,2021-06-20 00:00:00
1296.0,west,2021-06-20 00:00:00
1416.0,north,2021-06-21 00:00:00
1383.0,south,2021-06-21 00:00:00
1263.0,east,2021-06-21 00:00:00
1374.0,west,2021-06-21 00:00:00
1368.0,north,2021-06-22 00:00:00
1206.0,south,2021-06-22 00:00:00
1257.0,east,2021-06-22 00:00:00
1362.0,west,2021-06-22 00:00:00
1248.0,north,2021-06-23 00:00:00
1407.0,south,2021-06-23 00:00:00
1344.0,east,2021-06-23 00:00:00
1455.0,west,2021-06-23 00:00:00
1434.0,north,2021-06-24 00:00:00
1293.0,south,2021-06-24 00:00:00
1236.0,east,2021-06-24 00:00:00
1233.0,west,2021-06-24 00:00:00
1284.0,north,2021-06-25 00:00:00
1404.0,south,2021-06-25 00:00:00
1218.0,east,2021-06-25 00:00:00
1386.0,west,2021-06-25 00:00:00
1239.0,north,2021-06-26 00:00:00
1398.0,south,2021-06-26 00:00:00
1287.0,east,2021-06-26 00:00:00
1230.0,west,2021-06-26 00:00:00
1257.0,north,2021-06-27 00:00:00
1476.0,south,2021-06-27 00:00:00
1317.0,east,2021-06-27 00:00:00
1212.0,west,2021-06-27 00:00:00
1311.0,north,2021-06-28 00:00:00
1314.0,south,2021-06-28 00:00:00
1230.0,east,2021-06-28 00:00:00
1227.0,west,2021-06-28 00:00:00
1293.0,north,2021-06-29 00:00:00
1281.0,south,2021-06-29 00:00:00
1368.0,east,2021-06-29 00:00:00
1491.0,west,2021-06-29 00:00:00
1224.0,north,2021-06-30 00:00:00
1278.0,south,2021-06-30 00:00:00
1494.0,east,2021-06-30 00:00:00
1296.0,west,2021-06-30 00:00:00
1239.0,north,2021-07-01 00:00:00
1413.0,south,2021-07-01 00:00:00
1323.0,east,2021-07-01 00:00:00
1359.0,west,2021-07-01 00:00:00
1203.0,north,2021-07-02 00:00:00
1470.0,south,2021-07-02 00:00:00
1500.0,east,2021-07-02 00:00:00
1467.0,west,2021-07-02 00:00:00
1476.0,north,2021-07-03 00:00:00
1236.0,south,2021-07-03 00:00:00
1254.0,east,2021-07-03 00:00:00
1449.0,west,2021-07-03 00:00:00
1437.0,north,2021-07-04 00:00:00
1422.0,south,2021-07-04 00:00:00
1266.0,east,2021-07-04 00:00:00
1437.0,west,2021-07-04 00:00:00
1323.0,north,2021-07-05 00:00:00
1347.0,south,2021-07-05 00:00:00
1398.0,east,2021-07-05 00:00:00
1206.0,west,2021-07-05 00:00:00
1458.0,north,2021-07-06 00:00:00
1275.0,south,2021-07-06 00:00:00
1341.0,east,2021-07-06 00:00:00
1305.0,west,2021-07-06 00:00:00
1476.0,north,2021-07-07 00:00:00
1500.0,south,2021-07-07 00:00:00
1389.0,east,2021-07-07 00:00:00
1272.0,west,2021-07-07 00:00:00
1224.0,north,2021-07-08 00:00:00
1455.0,south,2021-07-08 00:00:00
1425.0,east,2021-07-08 00:00:00
1248.0,west,2021-07-08 00:00:00
1263.0,north,2021-07-09 00:00:00
1344.0,south,2021-07-09 00:00:00
1209.0,east,2021-07-09 00:00:00
1302.0,west,2021-07-09 00:00:00
1317.0,north,2021-07-10 00:00:00
1464.0,south,2021-07-10 00:00:00
1224.0,east,2021-07-10 00:00:00
1356.0,west,2021-07-10 00:00:00
1302.0,north,2021-07-11 00:00:00
1320.0,south,2021-07-11 00:00:00
1356.0,east,2021-07-11 00:00:00
1437.0,west,2021-07-11 00:00:00
1206.0,north,2021-07-12 00:00:00
1203.0,south,2021-07-12 00:00:00
1350.0,east,2021-07-12 00:00:00
1206.0,west,2021-07-12 00:00:00
1287.0,north,2021-07-13 00:00:00
1263.0,south,2021-07-13 00:00:00
1359.0,east,2021-07-13 00:00:00
1212.0,west,2021-07-13 00:00:00
1377.0,north,2021-07-14 00:00:00
1398.0,south,2021-07-14 00:00:00
1368.0,east,2021-07-14 00:00:00
1227.0,west,2021-07-14 00:00:00
1425.0,north,2021-07-15 00:00:00
1422.0,south,2021-07-15 00:00:00
1353.0,east,2021-07-15 00:00:00
1383.0,west,2021-07-15 00:00:00
1464.0,north,2021-07-16 00:00:00
1212.0,south,2021-07-16 00:00:00
1221.0,east,2021-07-16 00:00:00
1293.0,west,2021-07-16 00:00:00
1287.0,north,2021-07-17 00:00:00
1248.0,south,2021-07-17 00:00:00
1407.0,east,2021-07-17 00:00:00
1338.0,west,2021-07-17 00:00:00
1425.0,north,2021-07-18 00:00:00
1299.0,south,2021-07-18 00:00:00
1305.0,east,2021-07-18 00:00:00
1431.0,west,2021-07-18 00:00:00
1377.0,north,2021-07-19 00:00:00
1302.0,south,2021-07-19 00:00:00
1224.0,east,2021-07-19 00:00:00
1323.0,west,2021-07-19 00:00:00
1461.0,north,2021-07-20 00:00:00
1428.0,south,2021-07-20 00:00:00
1467.0,east,2021-07-20 00:00:00
1434.0,west,2021-07-20 00:00:00
1269.0,north,2021-07-21 00:00:00
1365.0,south,2021-07-21 00:00:00
1320.0,east,2021-07-21 00:00:00
1383.0,west,2021-07-21 00:00:00
1368.0,north,2021-07-22 00:00:00
1284.0,south,2021-07-22 00:00:00
1323.0,east,2021-07-22 00:00:00
1470.0,west,2021-07-22 00:00:00
1236.0,north,2021-07-23 00:00:00
1320.0,south,2021-07-23 00:00:00
1434.0,east,2021-07-23 00:00:00
1245.0,west,2021-07-23 00:00:00
1209.0,north,2021-07-24 00:00:00
1341.0,south,2021-07-24 00:00:00
1416.0,east,2021-07-24 00:00:00
1275.0,west,2021-07-24 00:00:00
1341.0,north,2021-07-25 00:00:00
1470.0,south,2021-07-25 00:00:00
1293.0,east,2021-07-25 00:00:00
1368.0,west,2021-07-25 00:00:00
1371.0,north,2021-07-26 00:00:00
1437.0,south,2021-07-26 00:00:00
1416.0,east,2021-07-26 00:00:00
1374.0,west,2021-07-26 00:00:00
1464.0,north,2021-07-27 00:00:00
1389.0,south,2021-07-27 00:00:00
1248.0,east,2021-07-27 00:00:00
1470.0,west,2021-07-27 00:00:00
1299.0,north,2021-07-28 00:00:00
1431.0,south,2021-07-28 00:00:00
1206.0,east,2021-07-28 00:00:00
1455.0,west,2021-07-28 00:00:00
1275.0,north,2021-07-29 00:00:00
1275.0,south,2021-07-29 00:00:00
1341.0,east,2021-07-29 00:00:00
1416.0,west,2021-07-29 00:00:00
1203.0,north,2021-07-30 00:00:00
1320.0,south,2021-07-30 00:00:00
1293.0,east,2021-07-30 00:00:00
1347.0,west,2021-07-30 00:00:00
1332.0,north,2021-07-31 00:00:00
1335.0,south,2021-07-31 00:00:00
1290.0,east,2021-07-31 00:00:00
1287.0,west,2021-07-31 00:00:00
